"","name","pop","lat","lon"
"2131","Hendersonville ",13206,35.3187279,-82.4609528
"2132","St. Augustine ",13192,29.894691,-81.314517
"2133","Shorewood village",13171,41.4047742,-83.0882516
"2134","McPherson ",13160,38.3659015,-97.6575171
"2135","Greenville ",13156,34.851354,-82.3984882
"2136","Fergus Falls ",13131,46.2830152,-96.0775581
"2137","Coatesville ",13130,39.9831616,-75.8238355
"2138","West Carrollton ",13122,39.6722812,-84.2521632
"2139","West Monroe ",13098,32.5184775,-92.1476353
"2140","Carpinteria ",13078,34.3988838,-119.5184564
"2141","Harrison ",13064,30.4553392,-89.1313136
"2142","Soddy-Daisy ",13044,35.2359025,-85.1907904
"2143","Marshall ",13039,35.9089643,-92.6312746
"2144","New Kensington ",13034,40.5697893,-79.7647705
"2145","Solana Beach ",13034,32.9905597,-117.2691316
"2146","King City ",13031,36.2127439,-121.1260287
"2147","Niceville ",13013,30.522651,-86.49145292
"2148","Paradise Valley ",13006,33.5888838,-112.0990443
"2149","Beeville ",12997,28.4008319,-97.7483312
"2150","St. Ann ",12994,38.7272735,-90.3831719
"2151","El Dorado ",12976,38.7574137,-120.5276129
"2152","Port Neches ",12971,29.9913244,-93.9585067
"2153","Rantoul village",12964,38.5433469,-95.0544126
"2154","Newton ",12951,42.3370414,-71.2092214
"2155","Sauk Rapids ",12946,45.5919097,-94.1661011
"2156","Grain Valley ",12942,39.0150069,-94.198558
"2157","Centralia ",12922,38.5250491,-89.1334037
"2158","Eufaula ",12918,35.2873206,-95.5824846
"2159","Worthington ",12917,43.6205056,-95.5956434
"2160","Commerce ",12910,34.0024048,-118.1563371
"2161","Grass Valley ",12906,39.228984,-121.0685367
"2162","Lewisville ",12904,33.046233,-96.994174
"2163","Monticello ",12897,38.01032755,-78.4523438
"2164","Glendale ",12884,34.1423455,-118.2483671
"2165","Pell City ",12870,33.5862149,-86.2860888
"2166","McComb ",12868,31.2437872,-90.4531536
"2167","Hudson ",12867,40.7322695,-74.07663
"2168","Oakland borough",12857,37.8044557,-122.2713563
"2169","California City ",12848,35.125801,-117.9859038
"2170","Huron ",12841,44.7923065,-82.3311296
"2171","Kewanee ",12840,41.2455927,-89.9248303
"2172","Lockhart ",12837,29.8849441,-97.6699996
"2173","Auburn ",12824,32.5978265,-85.56335486
"2174","Dover ",12818,39.158168,-75.5243682
"2175","Conneaut ",12799,41.9475551,-80.5542409
"2176","McFarland ",12799,35.6780104,-119.2292748
"2177","Rochester ",12795,43.1854754,-77.61068605
"2178","Woodhaven ",12794,40.6892698,-73.8579131
"2179","Athens ",12786,33.9595974,-83.376678
"2180","Lake Forest Park ",12785,47.7567679,-122.2809623
"2181","Stoughton ",12780,42.9167389,-89.2178997
"2182","Sylacauga ",12752,33.2258645,-86.19665607
"2183","Malibu ",12741,36.8468149,-76.0952116
"2184","Atlantic Beach ",12741,40.5889936,-73.7290207
"2185","Key Biscayne village",12724,25.6968351,-80.1635261
"2186","Falls Church ",12720,38.882334,-77.1710914
"2187","Palmetto ",12716,27.5278065,-82.58360686
"2188","Wickliffe ",12710,36.9647458,-89.0893387
"2189","Shiloh village",12708,40.5902257,-111.9243803
"2190","Fulton ",12702,40.4714305,-90.1845556
"2191","Monroe ",12700,38.2722313,-90.1792484
"2192","Fruita ",12696,39.1588697,-108.7289883
"2193","Portales ",12687,34.1861922,-103.3343978
"2194","Bainbridge ",12680,30.9037995,-84.5754699
"2195","Lindsay ",12676,44.3550657,-78.7404252
"2196","Boone ",12651,42.321246,-88.8235511
"2197","Superior ",12623,46.7207737,-92.1040796
"2198","Cayce ",12600,33.938553,-81.07166836
"2199","Ottawa ",12587,45.4210328,-75.6900219
"2200","Markham ",12580,43.8539172,-79.3242549
"2201","Channahon village",12573,41.4464197,-88.2053395
"2202","Escanaba ",12571,45.7455707,-87.0647434
"2203","Palos Heights ",12558,41.6681632,-87.7962812
"2204","Gaffney ",12551,35.0717945,-81.6498195
"2205","Southern Pines ",12548,35.1740471,-79.3922539
"2206","Vadnais Heights ",12542,45.0574659,-93.0738306
"2207","Port Orchard ",12528,47.5315625,-122.6384056
"2208","Lakeland ",12519,28.0394654,-81.9498042
"2209","Forest Hill ",12505,43.6935586,-79.4139023
"2210","Brookhaven ",12502,31.58369,-90.44180867
"2211","Effingham ",12501,39.1201433,-88.54348
"2212","Buford ",12483,34.1206564,-84.0043513
"2213","Okmulgee ",12477,35.6677078,-95.9690122
"2214","Jacksonville ",12473,30.3321838,-81.655651
"2215","Lake Station ",12472,41.5750369,-87.2389246
"2216","Green River ",12470,41.5290933,-109.4664738
"2217","Wilmington ",12465,39.7459468,-75.546589
"2218","San Anselmo ",12448,37.9744323,-122.5615032
"2219","Destin ",12421,30.3935337,-86.4957834
"2220","West Richland ",12415,46.3043015,-119.3614092
"2221","Fort Atkinson ",12405,42.9288944,-88.8370509
"2222","Santa Fe ",12405,35.6869996,-105.9377997
"2223","Mountain Home ",12382,36.3665895,-92.3952475
"2224","Marion ",12370,37.7306054,-88.9331256
"2225","Arkansas City ",12357,37.0620507,-97.038575
"2226","Northlake ",12356,33.1273432,-97.2655726
"2227","Eaton borough",12354,42.5935964,-84.8443666
"2228","Irondale ",12353,33.5381601,-86.7072102
"2229","Winfield ",12321,37.2397486,-96.9955919
"2230","Mounds View ",12316,45.1068949,-93.2075931
"2231","New Carrollton ",12302,38.9698329,-76.8799727
"2232","Morgan City ",12257,29.6993748,-91.20677
"2233","Lynden ",12255,48.9466041,-122.4569315
"2234","Salem ",12246,44.9391565,-123.033121
"2235","Mebane ",12243,36.0959715,-79.2669619
"2236","Beatrice ",12232,40.2660291,-96.7469117
"2237","Red Bank borough",12229,40.3470543,-74.0643065
"2238","New Providence borough",12229,25.1943588,-77.29532957
"2239","Evanston ",12223,42.0447388,-87.6930459
"2240","Bucyrus ",12222,40.8083909,-82.9754649
"2241","South Daytona ",12201,29.167082,-81.00565446
"2242","Seabrook ",12197,29.5633199,-95.019723
"2243","Bogalusa ",12197,30.7910204,-89.8486858
"2244","Port Lavaca ",12195,28.6149968,-96.6260892
"2245","Grand Terrace ",12179,34.0339031,-117.3136544
"2246","West Plains ",12173,36.7281154,-91.8523711
"2247","Somerville borough",12171,42.3875968,-71.0994968
"2248","Lumberton ",12170,34.6183433,-79.0083993
"2249","Cleveland ",12164,41.5051613,-81.6934446
"2250","Lakeway ",12158,30.374973,-97.96296995
"2251","Palmer Town ",12156,43.2453502,-73.8173442
"2252","Calera ",12115,33.1035045,-86.7505733
"2253","Marysville ",12112,39.1457247,-121.5913516
"2254","Cloquet ",12109,46.7216102,-92.4593566
"2255","Loveland ",12097,40.3977612,-105.0749801
"2256","Helena-West Helena ",12088,34.534447,-90.63843013
"2257","Blue Ash ",12087,39.2320073,-84.3782817
"2258","New Baltimore ",12077,39.985914,-78.7727984
"2259","Freeport ",12063,42.2966861,-89.6212271
"2260","Baraboo ",12063,43.4704014,-89.7437844
"2261","Norton ",12059,39.7944702,-99.9100033
"2262","Poquoson ",12055,37.1223664,-76.3457773
"2263","Amherst ",12054,42.3803676,-72.523143
"2264","Knightdale ",12054,35.7878975,-78.4822938
"2265","Larkspur ",12043,37.9340915,-122.5352539
"2266","Freehold borough",12041,40.260151,-74.27566219
"2267","Neosho ",12038,37.5566345,-95.33166
"2268","Maryville ",12030,40.3461017,-94.8724707
"2269","Gulfport ",12030,30.3674198,-89.0928155
"2270","Cornelius ",12021,35.4868032,-80.8600736
"2271","Trenton ",12018,40.2170575,-74.7429463
"2272","Lake City ",12008,30.1896756,-82.6392899
"2273","Camden ",12006,30.9298212,-81.6225075
"2274","South Miami ",12000,25.7078467,-80.29563558
"2275","Woodward ",11989,36.374499,-99.2455382
"2276","Madison ",11987,43.074761,-89.3837613
"2277","Lilburn ",11985,33.8901036,-84.1429719
"2278","Coolidge ",11975,32.9592895,-111.5315133
"2279","Woodland Park borough",11963,42.8709195,-71.5120121
"2280","Blackfoot ",11963,43.1900388,-112.3483569
"2281","Andover ",11937,42.65717,-71.1408776
"2282","Hasbrouck Heights borough",11933,40.8581553,-74.0806971
"2283","Moody ",11932,43.998215,-96.6671385
"2284","Crestwood ",11918,41.6611444,-87.7525511
"2285","Fortuna ",11915,40.5974067,-124.1560341
"2286","Steamboat Springs ",11901,40.4848003,-106.8317359
"2287","Kelso ",11891,46.1420334,-122.9060318
"2288","Pontiac ",11890,40.8808666,-88.6297839
"2289","Clawson ",11887,42.5333682,-83.1463166
"2290","Florida City ",11878,25.4480101,-80.479102
"2291","Beachwood ",11870,41.4644979,-81.5087322
"2292","Wilton Manors ",11868,26.158593,-80.13719391
"2293","Speedway ",11861,39.8022653,-86.2672127
"2294","Patchogue village",11854,40.7715052,-72.98911072
"2295","Fulton ",11851,40.4714305,-90.1845556
"2296","Mount Washington ",11846,38.0500627,-85.5457877
"2297","Dallas ",11844,32.7761963,-96.7968994
"2298","Franklin ",11830,37.9765409,-88.9335327
"2299","Schiller Park village",11830,41.9941334,-87.8756737
"2300","Dardenne Prairie ",11827,38.7694969,-90.7290157
"2301","Elk City ",11824,35.4119944,-99.4042592
"2302","Chatham village",11818,44.160623,-70.9850708
"2303","Magnolia ",11812,33.2670725,-93.2393341
"2304","Somersworth ",11798,43.2617862,-70.8650029
"2305","Florham Park borough",11795,40.787878,-74.3882072
"2306","Powell ",11783,46.9109569,-113.0294193
"2307","Martinsville ",11780,36.6915262,-79.8725386
"2308","Urbana ",11758,40.1117174,-88.207301
"2309","Guymon ",11758,36.6828041,-101.4815493
"2310","Douglas ",11756,39.7628415,-88.2170516
"2311","Heber ",11735,32.729956,-115.5257262
"2312","Fernandina Beach ",11729,30.6696818,-81.4625919
"2313","Red Bank ",11729,40.3470543,-74.0643065
"2314","Ferndale ",11724,40.5762406,-124.2639442
"2315","Lower Burrell ",11703,40.5882821,-79.7298187
"2316","Portland ",11701,45.5202471,-122.6741949
"2317","Glen Rock borough",11700,40.9628758,-74.1329208
"2318","Edgewater borough",11699,40.8270448,-73.975694
"2319","Festus ",11677,38.2207112,-90.3959504
"2320","Richmond ",11676,37.5385087,-77.43428
"2321","Byram ",11660,41.0042642,-73.6537385
"2322","Cedar Lake ",11660,41.3647578,-87.4411473
"2323","Federal Heights ",11655,39.8513749,-104.9985924
"2324","Two Rivers ",11649,44.1538845,-87.5692479
"2325","Washington ",11640,38.8949549,-77.0366456
"2326","Scotts Valley ",11631,37.0510595,-122.0146841
"2327","Fort Mill ",11621,35.0073697,-80.9450759
"2328","Panama City Beach ",11620,30.1765914,-85.8054879
"2329","North St. Paul ",11615,45.0124657,-92.9918828
"2330","Holly Hill ",11614,33.4973905,-79.149488
"2331","East Bethel ",11613,45.3194095,-93.2024487
"2332","Arlington ",11598,32.7355816,-97.1071186
"2333","Ocean City ",11584,39.2776156,-74.5746001
"2334","Greensburg ",11584,40.3014581,-79.5389289
"2335","Andrews ",11583,32.3187158,-102.5457155
"2336","Bridgeton ",11580,39.427337,-75.2340768
"2337","Yazoo City ",11575,32.86356325,-90.40013588
"2338","Bellmawr borough",11574,39.8676134,-75.0946183
"2339","Oskaloosa ",11573,41.296395,-92.6443593
"2340","Haddonfield borough",11568,39.8915022,-75.0376707
"2341","Lone Tree ",11564,39.5366435,-104.8855209
"2342","El Campo ",11561,37.8974258,-122.4652507
"2343","Niles ",11557,42.0289319,-87.8122348
"2344","Los Alamitos ",11542,33.8037416,-118.0780533
"2345","Glenn Heights ",11535,32.5487479,-96.8566667
"2346","Grafton village",11523,38.3234608,-77.4419283
"2347","Kingsburg ",11523,36.5138398,-119.5538929
"2348","Half Moon Bay ",11518,37.4635519,-122.4285862
"2349","Suamico village",11499,44.7180495,-88.1567699
"2350","Yeadon borough",11475,39.9397568,-75.2511685
"2351","Grosse Pointe Park ",11475,42.3758708,-82.9374159
"2352","Cedarburg ",11470,43.2966716,-87.9875898
"2353","Fort Morgan ",11469,40.2502582,-103.799951
"2354","Martin ",11460,27.0673711,-80.3994412
"2355","Shepherdsville ",11453,37.9883991,-85.7157924
"2356","Wallington borough",11448,40.8531553,-74.1137537
"2357","Rogers ",11441,36.3781607,-95.6190889
"2358","Gloucester City ",11438,39.8917799,-75.1162863
"2359","River Edge borough",11434,40.9287098,-74.0398622
"2360","St. Peter ",11432,44.3238384,-93.9585295
"2361","Archdale ",11428,35.914581,-79.9719831
"2362","Summit village",11427,38.7271245,-121.0960563
"2363","Artesia ",11409,33.8690197,-118.0796195
"2364","South Lyon ",11399,42.451377,-83.659179
"2365","Munhall borough",11396,40.3922914,-79.9000499
"2366","Choctaw ",11391,34.0246234,-95.52055
"2367","Lansing ",11383,42.7337712,-84.5553805
"2368","James Island ",11373,48.5125637,-122.775166
"2369","Cordele ",11369,31.9635074,-83.7823938
"2370","Mendota ",11366,36.7535486,-120.3815579
"2371","Healdsburg ",11362,38.6298355,-122.859002
"2372","Guttenberg ",11357,40.7920454,-74.0037505
"2373","Port Washington ",11357,40.8256561,-73.6981858
"2374","Oneida ",11354,44.4809974,-88.24989352
"2375","Ionia ",11345,42.9469688,-85.0713945
"2376","Waupun ",11342,43.6333219,-88.7295519
"2377","Tarboro ",11335,35.8968236,-77.5358049
"2378","Richfield village",11323,39.8153246,-91.1165276
"2379","Irmo ",11322,34.085736,-81.18249
"2380","Highland Park ",11315,42.1816919,-87.8003438
"2381","Emmaus borough",11296,40.5395421,-75.4968502
"2382","Enumclaw ",11294,47.2047793,-121.9916371
"2383","Raymondville ",11257,26.4814565,-97.783051
"2384","West Point ",11248,41.3929109,-73.9568049
"2385","Lake Grove village",11243,41.83054965,-87.60908357
"2386","Cottonwood ",11243,44.019068,-95.1658845
"2387","Taylorville ",11242,39.548935,-89.294533
"2388","Davidson ",11233,36.189724,-86.7857862
"2389","Platteville ",11232,40.2149829,-104.8227494
"2390","Clute ",11215,29.0246906,-95.3988291
"2391","Lewisburg ",11214,40.9645293,-76.8844101
"2392","Coshocton ",11213,40.2905684,-81.9271441
"2393","Smithfield ",11209,35.5085717,-78.3392929
"2394","Cocoa Beach ",11207,28.3293255,-80.62631477
"2395","Spencer ",11201,38.0237475,-85.3203899
"2396","Snyder ",11201,40.7615395,-77.0909536
"2397","Excelsior Springs ",11201,39.339175,-94.2260591
"2398","Wanaque borough",11186,41.0183782,-74.2892067
"2399","Springdale ",11185,36.1867442,-94.1288142
"2400","Corning ",11177,42.1428521,-77.0546903
"2401","Millington ",11166,35.3414745,-89.8973084
"2402","Clayton ",11160,33.5204959,-84.3591713
"2403","East Liverpool ",11141,40.6186756,-80.5772928
"2404","Bastrop ",11141,30.1104947,-97.3152701
"2405","Ridgefield borough",11140,41.2814842,-73.4981792
"2406","Merriam ",11136,39.0236165,-94.6935701
"2407","Glenpool ",11136,35.9553737,-96.0088843
"2408","Ironton ",11123,38.5367471,-82.6829406
"2409","Mendota Heights ",11115,44.8835768,-93.1382749
"2410","Fredonia village",11112,36.945542,-112.5265889
"2411","Garden City ",11112,37.9716898,-100.8726618
"2412","Azle ",11108,32.8951262,-97.5458565
"2413","Snoqualmie ",11107,47.5332072,-121.8434935
"2414","Woodinville ",11095,47.7545827,-122.1588902
"2415","Signal Hill ",11087,40.619377,-74.0873755
"2416","Lyndon ",11087,38.2567376,-85.6016275
"2417","Webb City ",11083,37.1464475,-94.4630036
"2418","Brooklyn ",11077,40.6501038,-73.9495823
"2419","Beachwood borough",11069,41.4644979,-81.5087322
"2420","Boerne ",11064,29.7946641,-98.7319703
"2421","Fairfield ",11063,38.2493581,-122.0399663
"2422","Lovington ",11059,32.9440077,-103.3485543
"2423","Ogdensburg ",11052,44.6942291,-75.4863364
"2424","Crossville ",11049,35.9489566,-85.0269015
"2425","Campbellsville ",11035,37.3433974,-85.3419069
"2426","Galena Park ",11024,29.7335616,-95.2302123
"2427","Jerome ",11004,42.702266,-114.2867043
"2428","Hillsborough ",11003,27.9184543,-82.3488057
"2429","Fort Madison ",10995,40.6297632,-91.3151506
"2430","Sierra Madre ",10990,34.1616729,-118.0528456
"2431","Crestwood village",10986,39.9481727,-74.360703
"2432","Plano ",10981,33.0136764,-96.6925096
"2433","Red Oak ",10978,41.0097151,-95.2255466
"2434","Weatherford ",10976,32.764654,-97.68189586
"2435","Lawrenceburg ",10970,38.0372967,-84.8966171
"2436","Kennett ",10963,36.2361763,-90.0556494
"2437","Sturgis ",10945,44.4097069,-103.5090786
"2438","Grandview ",10940,46.2509653,-119.9017049
"2439","Atchison ",10939,39.545816,-95.3326052
"2440","Picayune ",10937,30.524888,-89.67915245
"2441","Tomball ",10935,30.0739465,-95.62794721
"2442","Waconia ",10928,44.8507957,-93.7869088
"2443","Orange City ",10917,28.9488761,-81.2986741
"2444","Coldwater ",10916,41.9403263,-85.0005215
"2445","Vernon ",10913,31.0847886,-93.2003582
"2446","Camp Verde ",10899,34.5636358,-111.8543178
"2447","Grand Rapids ",10897,42.9632405,-85.6678639
"2448","Union City ",10893,37.5963232,-122.0816297
"2449","Totowa borough",10883,40.9050988,-74.2098679
"2450","Haysville ",10881,40.5264568,-80.1589469
"2451","Troy ",10864,42.6055893,-83.1499304
"2452","Jefferson Hills borough",10862,40.2915175,-79.93547146
"2453","Marinette ",10861,45.0999594,-87.6307265
"2454","Town and Country ",10858,38.6122751,-90.4634532
"2455","Robinson ",10853,47.859356,-92.0418175
"2456","East Grand Rapids ",10840,42.9412024,-85.6097309
"2457","Sweetwater ",10839,32.4709519,-100.4059384
"2458","Bellefontaine Neighbors ",10834,38.7403281,-90.2265001
"2459","Riverton ",10825,43.0249578,-108.3798938
"2460","Van Wert ",10824,40.8014651,-84.600988
"2461","Piedmont ",10818,37.8243715,-122.231635
"2462","Monroe ",10814,38.2722313,-90.1792484
"2463","Muskegon Heights ",10799,43.2011264,-86.2389464
"2464","Chino Valley ",10796,34.7575227,-112.4537809
"2465","Arkadelphia ",10793,34.1209292,-93.053784
"2466","Branson ",10785,36.6440399,-93.217133
"2467","Somers Point ",10779,39.3176158,-74.594601
"2468","Webster ",10771,32.050618,-84.5473105
"2469","Keokuk ",10767,40.3972664,-91.384874
"2470","Roscoe village",10761,44.2252419,-92.7715835
"2471","Lyons village",10756,42.6511277,-88.3584276
"2472","Burkburnett ",10746,34.0978711,-98.5706134
"2473","Little Ferry borough",10728,40.8502575,-74.0439861
"2474","Canyon Lake ",10722,33.6836539,-117.2626151
"2475","Vermillion ",10721,42.7794417,-96.9292104
"2476","Lantana ",10719,26.5830481,-80.0559944
"2477","DeRidder ",10718,30.8463055,-93.2890528
"2478","Show Low ",10714,34.2542084,-110.0298327
"2479","Sonoma ",10714,38.5110803,-122.8473388
"2480","West Haven ",10708,41.2706527,-72.9470471
"2481","Franklin Lakes borough",10687,41.0167639,-74.2057012
"2482","Woodbury village",10687,41.5445404,-73.2090025
"2483","Bedford Heights ",10681,41.4169982,-81.5273428
"2484","Cheney ",10679,47.4873895,-117.5757622
"2485","Spearfish ",10678,44.4908172,-103.8593698
"2486","Darby borough",10668,39.9184461,-75.2590721
"2487","Jacinto City ",10652,29.7673433,-95.2336723
"2488","Big Rapids ",10649,43.6980782,-85.4836558
"2489","Prosper ",10644,33.2327235,-96.839902
"2490","Struthers ",10637,41.0525588,-80.6078509
"2491","Petal ",10635,31.3465627,-89.2600605
"2492","Sedro-Woolley ",10630,48.5049158,-122.2349409
"2493","Ventnor City ",10628,39.3405045,-74.4773916
"2494","Melvindale ",10628,42.2825383,-83.175203
"2495","Kings Mountain ",10628,35.2451343,-81.3411942
"2496","Fredericksburg ",10626,38.3031837,-77.4605399
"2497","Storm Lake ",10621,42.6410915,-95.2097179
"2498","Waynesboro borough",10620,38.0709693,-78.8740901
"2499","Farmersville ",10619,36.2977283,-119.2067767
"2500","Lansdowne borough",10599,39.9381682,-75.2718507
"2501","Fox Lake village",10598,43.6766221,-94.6588666
"2502","Indianola ",10596,33.4446225,-90.64892856
"2503","Lighthouse Point ",10583,26.27886235,-80.08882145
"2504","Loganville ",10582,39.8556564,-76.7074696
"2505","Sussex village",10576,41.0984301,-74.6884965
"2506","Wood River ",10565,38.861159,-90.0976069
"2507","Wabash ",10561,38.4615994,-87.8460903
"2508","Canandaigua ",10560,42.8844625,-77.278399
"2509","Fairmont ",10550,39.4850848,-80.1425781
"2510","Lincoln Park borough",10549,42.2505943,-83.1785361
"2511","Vermilion ",10545,40.1749809,-87.7323857
"2512","Richmond Heights ",10534,38.6282707,-90.3191285
"2513","Castle Pines ",10533,39.460096,-104.894195
"2514","Lincolnton ",10533,35.473745,-81.2545251
"2515","Palatka ",10524,29.6487882,-81.6372111
"2516","Burlington ",10509,44.4723989,-73.2114941
"2517","Leon Valley ",10497,29.4952307,-98.6186317
"2518","Guthrie ",10492,35.8789231,-97.4252772
"2519","Bluefield ",10488,37.252617,-81.2712105
"2520","Vidalia ",10480,32.2176855,-82.4134614
"2521","Bound Brook borough",10479,40.5684363,-74.5384889
"2522","White House ",10464,38.8976989,-77.03655319
"2523","Goodlettsville ",10459,36.3231067,-86.7133302
"2524","Forest Acres ",10458,34.0193221,-80.9898128
"2525","Grand Haven ",10454,43.0630734,-86.2283864
"2526","Lawrenceburg ",10444,38.0372967,-84.8966171
"2527","Mount Airy ",10439,36.4993007,-80.6072859
"2528","Nanticoke ",10433,41.2053599,-76.004923
"2529","Johns ",10429,33.361779,-87.1097179
"2530","Manville borough",10426,40.5409367,-74.587657
"2531","Farmington ",10426,36.7304288,-108.2089191
"2532","Doraville ",10411,33.8981579,-84.2832564
"2533","Parsons ",10409,37.3407838,-95.2596295
"2534","Burley ",10404,42.5357428,-113.7927948
"2535","Alpena ",10393,45.0616794,-83.4327528
"2536","Bolivar ",10391,33.7702263,-90.8519798
"2537","Galion ",10388,40.7336688,-82.7899026
"2538","Eunice ",10385,30.4943669,-92.4176324
"2539","Summerfield ",10372,38.5972705,-89.751762
"2540","Union ",10372,37.4616454,-89.2504793
"2541","Sebring ",10367,27.4957453,-81.4410425
"2542","Pella ",10356,44.72375425,-88.79744676
"2543","Hillsdale borough",10351,41.9326027,-84.6336822
"2544","Placerville ",10336,38.7296252,-120.798546
"2545","Jennings ",10334,38.9957749,-85.6359201
"2546","Barrington village",10330,35.7401209,-78.53451092
"2547","Lancaster village",10329,39.7445574,-75.5890917
"2548","Kinnelon borough",10327,41.0017644,-74.367096
"2549","Batesville ",10323,35.78883,-91.65050847
"2550","Gulf Shores ",10312,30.2460361,-87.7008193
"2551","Greencastle ",10304,39.6444898,-86.8647316
"2552","Jesup ",10303,31.6074365,-81.8853924
"2553","Morro Bay ",10284,35.3658075,-120.8499013
"2554","Union ",10284,37.4616454,-89.2504793
"2555","Lindon ",10283,40.3432857,-111.7207608
"2556","Eureka ",10278,40.8020712,-124.1636729
"2557","Silver City ",10274,32.7725053,-108.2793701
"2558","Portage ",10260,41.5758708,-87.1761455
"2559","Montgomery ",10257,32.3669656,-86.3006485
"2560","Newberry ",10253,34.2753247,-81.6188633
"2561","Lexington ",10244,38.0464066,-84.4970393
"2562","Watervliet ",10243,42.7300784,-73.7012299
"2563","Bel Air ",10213,34.0827278,-118.4479802
"2564","Pine Hill borough",10206,43.7359071,-71.4800741
"2565","Big Lake ",10188,45.3324647,-93.7460804
"2566","Middlesborough ",10183,36.6180555,-83.71392552
"2567","Denham Springs ",10166,30.4868564,-90.9562125
"2568","Satellite Beach ",10155,28.1761233,-80.5900519
"2569","Brownsville ",10155,25.9140256,-97.4890856
"2570","Atmore ",10154,31.0237921,-87.4938708
"2571","Warr Acres ",10151,35.5225569,-97.6189353
"2572","Woodbury ",10145,44.92317,-92.9588282
"2573","Emeryville ",10130,37.8314089,-122.2865266
"2574","Carroll ",10120,42.0647352,-89.9556785
"2575","Shasta Lake ",10120,40.6804279,-122.3708419
"2576","Mayfield ",10118,36.7413624,-88.6352595
"2577","Bonham ",10090,33.5773276,-96.1783111
"2578","Coffeyville ",10087,37.0372999,-95.6163634
"2579","Woods Cross ",10082,40.8716964,-111.8925775
"2580","North Branch ",10078,45.5113515,-92.9802176
"2581","Waterloo ",10077,43.4655524,-80.5217786
"2582","Pleasant Grove ",10072,40.3641184,-111.73854
"2583","Waxhaw ",10061,34.9245935,-80.7434019
"2584","Benton Harbor ",10060,42.1167065,-86.4541894
"2585","Keansburg borough",10057,40.4417743,-74.1298643
"2586","Elkhorn ",10054,42.6727927,-88.5445447
"2587","Great Neck village",10038,41.4470451,-71.6256185
"2588","Hope ",10034,33.6883815,-93.58383434
"2589","Harrisonville ",10010,38.6533446,-94.3484529
"2590","Anderson ",10009,38.198077,-95.3067461
"2591","Sedona ",10009,34.8657757,-111.7929891
"2592","Waverly ",9973,37.0359879,-77.0952514
"2593","Harrison ",9972,30.4553392,-89.1313136
"2594","Bellmead ",9963,31.5940545,-97.1088903
"2595","Gonzales ",9951,29.5016257,-97.4524926
"2596","Sleepy Hollow village",9943,33.08527,-97.0399899
"2597","Troy ",9934,42.6055893,-83.1499304
"2598","East Stroudsburg borough",9932,40.9995386,-75.1812913
"2599","Bluffton ",9925,40.7386579,-85.1716368
"2600","Little Canada ",9914,43.9233915,-73.6495723
"2601","Cape Canaveral ",9914,28.388172,-80.60326552
"2602","Cedar Hills ",9903,45.5050407,-122.7977031
"2603","Girard ",9898,33.0404323,-81.7120567
"2604","Burlington ",9898,44.4723989,-73.2114941
"2605","D'Iberville ",9896,30.4263092,-88.8908638
"2606","Centerton ",9889,36.346325,-94.33285765
"2607","Smithfield ",9877,35.5085717,-78.3392929
"2608","Flat Rock ",9875,42.0964314,-83.2918744
"2609","Kendallville ",9874,41.4414385,-85.2649754
"2610","Marysville ",9873,39.1457247,-121.5913516
"2611","Russellville ",9860,35.2784173,-93.1337856
"2612","Sunbury ",9857,40.8619754,-76.7936252
"2613","Clinton ",9851,38.5896187,-89.420064
"2614","Shelton ",9850,41.3164856,-73.0931641
"2615","Wapakoneta ",9825,40.5678265,-84.1935594
"2616","Lock Haven ",9814,41.1370133,-77.4469263
"2617","Sandy ",9810,40.572851,-111.8334495
"2618","Cedar ",9807,37.7084225,-93.861222
"2619","Waynesville ",9805,35.4887476,-82.9888725
"2620","Tuskegee ",9781,32.4240286,-85.6916195
"2621","Bay St. Louis ",9775,30.3028195,-89.33755482
"2622","Baker City ",9773,44.7748748,-117.8343848
"2623","Monticello ",9760,38.01032755,-78.4523438
"2624","West Point ",9756,41.3929109,-73.9568049
"2625","Waldwick borough",9754,41.0106529,-74.1179203
"2626","Cottage Grove ",9748,44.8277446,-92.9438218
"2627","Richmond Hill ",9748,43.8702788,-79.4381534
"2628","Fort Valley ",9740,32.5537585,-83.8874084
"2629","Tipp City ",9732,39.9583892,-84.1721638
"2630","Alpine ",9731,38.5893934,-119.8345013
"2631","Washington ",9729,38.8949549,-77.0366456
"2632","Warrenton ",9728,38.7135498,-77.795367
"2633","Jackson ",9723,32.2990384,-90.1847691
"2634","Weddington ",9710,35.0223708,-80.7609035
"2635","Clay ",9706,38.7340694,-88.4910693
"2636","Milford ",9688,41.2223194,-73.0564953
"2637","Royse City ",9685,32.9750924,-96.3325215
"2638","Brownfield ",9682,33.1812035,-102.2743489
"2639","Brentwood borough",9635,37.9317766,-121.6960266
"2640","Sparta ",9634,43.9441328,-90.8129118
"2641","Rainbow City ",9631,33.928922,-86.13996432
"2642","Warren ",9625,40.8442828,-90.6168408
"2643","Arden Hills ",9620,45.0761409,-93.1666945
"2644","Cody ",9609,44.5263107,-109.0563923
"2645","Presque Isle ",9605,46.681153,-68.0158616
"2646","Minneola ",9601,44.3230458,-92.7103456
"2647","North Bend ",9597,43.4065046,-124.2242725
"2648","Maywood borough",9586,33.9866807,-118.185349
"2649","Jeannette ",9586,40.3281247,-79.6153198
"2650","LaSalle ",9573,41.355631,-89.04010647
"2651","Fairfield ",9562,38.2493581,-122.0399663
